Solution ID;Rank;Feasible;Single Objective;Best Iteration;Objective 1;Variable 1;Variable 2;Variable 3;Variable 4;Variable 5;Variable 6;Variable 7;Variable 8;Variable 9;Variable 10;Variable 11;Variable 12;Variable 13;Variable 14;Variable 15;Variable 16;Variable 17;Variable 18;Variable 19;Variable 20;Variable 21;Variable 22;Variable 23;Variable 24;Variable 25;Variable 26;Variable 27;Variable 28;Variable 29;Variable 30;Variable 31;Variable 32;Variable 33;Variable 34;Variable 35;Variable 36;Variable 37;Variable 38;Variable 39;Variable 40;Variable 41;Variable 42;Variable 43;Variable 44;Variable 45;Variable 46;Variable 47;Variable 48;Variable 49;Variable 50;Variable 51;Variable 52;Variable 53;Variable 54;Variable 55;Variable 56;Variable 57;Variable 58;Variable 59;Variable 60;Variable 61;Variable 62;Variable 63;Variable 64;Variable 65;Variable 66;Variable 67;Variable 68;PM;
498;3275;1;1560;3566;1560.000000;1.000000;1.000000;1.000000;1.000000;61.000000;41.000000;51.000000;61.000000;21.000000;-9.000000;51.000000;-9.000000;11.000000;61.000000;11.000000;21.000000;1.000000;21.000000;51.000000;21.000000;11.000000;-9.000000;71.000000;71.000000;61.000000;71.000000;71.000000;51.000000;81.000000;61.000000;21.000000;31.000000;11.000000;21.000000;21.000000;1.000000;-9.000000;1.000000;21.000000;71.000000;51.000000;61.000000;21.000000;71.000000;11.000000;31.000000;51.000000;81.000000;71.000000;21.000000;71.000000;61.000000;-9.000000;1.000000;11.000000;71.000000;-9.000000;51.000000;61.000000;71.000000;71.000000;41.000000;1.000000;31.000000;31.000000;71.000000;11.000000;31.000000;1560.000000;
499;2743;1;1405;3566;1405.000000;1.000000;1.000000;1.000000;1.000000;41.000000;71.000000;51.000000;-9.000000;41.000000;71.000000;1.000000;61.000000;21.000000;11.000000;71.000000;41.000000;11.000000;11.000000;61.000000;21.000000;41.000000;61.000000;51.000000;21.000000;21.000000;81.000000;21.000000;11.000000;1.000000;61.000000;11.000000;21.000000;11.000000;-9.000000;11.000000;31.000000;11.000000;61.000000;21.000000;11.000000;1.000000;51.000000;1.000000;-9.000000;81.000000;81.000000;-9.000000;81.000000;1.000000;51.000000;51.000000;71.000000;21.000000;1.000000;51.000000;11.000000;11.000000;1.000000;31.000000;31.000000;41.000000;31.000000;1.000000;-9.000000;31.000000;31.000000;71.000000;71.000000;1405.000000;
500;2869;1;1455;3566;1455.000000;1.000000;1.000000;1.000000;1.000000;31.000000;1.000000;31.000000;61.000000;51.000000;1.000000;31.000000;71.000000;61.000000;61.000000;61.000000;61.000000;71.000000;21.000000;61.000000;21.000000;-9.000000;61.000000;1.000000;51.000000;71.000000;-9.000000;1.000000;21.000000;31.000000;41.000000;21.000000;81.000000;81.000000;71.000000;11.000000;21.000000;21.000000;-9.000000;1.000000;71.000000;-9.000000;11.000000;11.000000;61.000000;41.000000;1.000000;71.000000;71.000000;11.000000;1.000000;21.000000;11.000000;1.000000;21.000000;1.000000;1.000000;71.000000;81.000000;-9.000000;21.000000;21.000000;41.000000;21.000000;11.000000;41.000000;61.000000;41.000000;51.000000;1455.000000;
501;1287;1;285;3566;285.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;31.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;11.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;21.000000;1.000000;1.000000;11.000000;31.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;285.000000;
502;2278;1;560;3566;560.000000;1.000000;1.000000;1.000000;1.000000;21.000000;21.000000;1.000000;51.000000;21.000000;21.000000;21.000000;1.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;21.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;21.000000;11.000000;21.000000;41.000000;21.000000;11.000000;11.000000;21.000000;11.000000;1.000000;21.000000;1.000000;51.000000;1.000000;21.000000;11.000000;21.000000;1.000000;21.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;11.000000;21.000000;11.000000;21.000000;1.000000;21.000000;11.000000;31.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;11.000000;1.000000;1.000000;560.000000;
503;2099;1;500;3566;500.000000;1.000000;1.000000;1.000000;1.000000;11.000000;21.000000;1.000000;41.000000;21.000000;11.000000;21.000000;1.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;41.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;11.000000;21.000000;31.000000;21.000000;21.000000;11.000000;11.000000;11.000000;1.000000;41.000000;1.000000;41.000000;1.000000;1.000000;11.000000;21.000000;11.000000;11.000000;11.000000;1.000000;21.000000;21.000000;1.000000;1.000000;31.000000;1.000000;11.000000;11.000000;21.000000;1.000000;31.000000;11.000000;31.000000;1.000000;31.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;500.000000;
504;2134;1;510;3566;510.000000;1.000000;1.000000;1.000000;1.000000;11.000000;21.000000;1.000000;41.000000;21.000000;21.000000;21.000000;1.000000;11.000000;11.000000;1.000000;31.000000;21.000000;21.000000;31.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;31.000000;1.000000;21.000000;21.000000;11.000000;21.000000;11.000000;31.000000;11.000000;1.000000;41.000000;1.000000;31.000000;1.000000;21.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;11.000000;1.000000;11.000000;21.000000;1.000000;21.000000;11.000000;21.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;510.000000;
505;2413;1;655;3566;655.000000;1.000000;1.000000;1.000000;1.000000;21.000000;31.000000;11.000000;31.000000;21.000000;21.000000;41.000000;1.000000;11.000000;11.000000;11.000000;21.000000;21.000000;31.000000;31.000000;11.000000;1.000000;41.000000;1.000000;1.000000;11.000000;31.000000;11.000000;11.000000;21.000000;21.000000;11.000000;11.000000;21.000000;11.000000;11.000000;31.000000;1.000000;51.000000;1.000000;11.000000;21.000000;11.000000;21.000000;31.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;21.000000;11.000000;1.000000;11.000000;31.000000;1.000000;31.000000;11.000000;31.000000;11.000000;21.000000;11.000000;11.000000;21.000000;21.000000;21.000000;1.000000;1.000000;655.000000;
506;2015;1;480;3566;480.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;41.000000;21.000000;21.000000;31.000000;1.000000;11.000000;11.000000;1.000000;21.000000;11.000000;11.000000;21.000000;1.000000;1.000000;21.000000;1.000000;1.000000;11.000000;31.000000;11.000000;21.000000;21.000000;21.000000;21.000000;11.000000;21.000000;11.000000;1.000000;31.000000;1.000000;31.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;11.000000;11.000000;1.000000;1.000000;21.000000;11.000000;11.000000;11.000000;21.000000;1.000000;11.000000;11.000000;31.000000;1.000000;11.000000;11.000000;21.000000;11.000000;11.000000;11.000000;1.000000;1.000000;480.000000;
507;2032;1;485;3566;485.000000;1.000000;1.000000;1.000000;1.000000;1.000000;21.000000;11.000000;11.000000;31.000000;21.000000;11.000000;11.000000;11.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;11.000000;1.000000;31.000000;21.000000;11.000000;1.000000;31.000000;1.000000;11.000000;11.000000;21.000000;11.000000;11.000000;11.000000;11.000000;1.000000;11.000000;1.000000;31.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;41.000000;11.000000;1.000000;21.000000;1.000000;21.000000;21.000000;31.000000;11.000000;11.000000;21.000000;1.000000;1.000000;11.000000;31.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;31.000000;485.000000;
508;2033;1;485;3566;485.000000;1.000000;1.000000;1.000000;1.000000;11.000000;21.000000;11.000000;11.000000;31.000000;21.000000;11.000000;21.000000;11.000000;1.000000;11.000000;11.000000;1.000000;1.000000;31.000000;1.000000;11.000000;21.000000;1.000000;11.000000;1.000000;31.000000;11.000000;11.000000;11.000000;31.000000;11.000000;11.000000;11.000000;1.000000;1.000000;21.000000;1.000000;21.000000;11.000000;1.000000;1.000000;21.000000;1.000000;1.000000;21.000000;21.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;1.000000;11.000000;31.000000;1.000000;1.000000;11.000000;31.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;11.000000;21.000000;11.000000;485.000000;
509;2292;1;565;3566;565.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;21.000000;31.000000;31.000000;21.000000;11.000000;21.000000;11.000000;1.000000;21.000000;21.000000;1.000000;1.000000;21.000000;11.000000;11.000000;11.000000;1.000000;1.000000;1.000000;41.000000;1.000000;11.000000;11.000000;31.000000;11.000000;11.000000;11.000000;1.000000;1.000000;21.000000;1.000000;21.000000;11.000000;1.000000;1.000000;21.000000;1.000000;1.000000;31.000000;1.000000;1.000000;31.000000;1.000000;11.000000;1.000000;31.000000;1.000000;11.000000;31.000000;1.000000;1.000000;11.000000;31.000000;11.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;21.000000;21.000000;565.000000;
510;2324;1;585;3566;585.000000;1.000000;1.000000;1.000000;1.000000;21.000000;21.000000;11.000000;21.000000;31.000000;31.000000;21.000000;1.000000;11.000000;1.000000;21.000000;11.000000;1.000000;1.000000;21.000000;11.000000;11.000000;31.000000;1.000000;11.000000;11.000000;21.000000;1.000000;11.000000;11.000000;31.000000;11.000000;11.000000;11.000000;1.000000;11.000000;21.000000;1.000000;31.000000;11.000000;1.000000;11.000000;11.000000;1.000000;11.000000;41.000000;21.000000;1.000000;21.000000;1.000000;11.000000;21.000000;21.000000;1.000000;11.000000;31.000000;1.000000;11.000000;11.000000;41.000000;11.000000;11.000000;21.000000;11.000000;11.000000;11.000000;11.000000;31.000000;1.000000;585.000000;
511;1914;1;455;3566;455.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;21.000000;21.000000;21.000000;11.000000;11.000000;11.000000;1.000000;21.000000;11.000000;1.000000;1.000000;21.000000;11.000000;11.000000;21.000000;11.000000;1.000000;11.000000;31.000000;1.000000;11.000000;11.000000;21.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;31.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;21.000000;21.000000;1.000000;21.000000;1.000000;11.000000;11.000000;21.000000;1.000000;11.000000;31.000000;1.000000;1.000000;11.000000;31.000000;11.000000;11.000000;11.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;455.000000;
512;4993;1;1845;3566;1845.000000;1.000000;1.000000;1.000000;1.000000;1.000000;81.000000;21.000000;-9.000000;81.000000;11.000000;51.000000;41.000000;-9.000000;21.000000;41.000000;61.000000;41.000000;51.000000;-9.000000;71.000000;71.000000;31.000000;51.000000;81.000000;51.000000;11.000000;31.000000;-9.000000;-9.000000;11.000000;-9.000000;31.000000;71.000000;81.000000;1.000000;71.000000;81.000000;21.000000;21.000000;61.000000;11.000000;71.000000;11.000000;31.000000;11.000000;61.000000;81.000000;21.000000;61.000000;-9.000000;31.000000;71.000000;11.000000;31.000000;1.000000;11.000000;71.000000;61.000000;51.000000;11.000000;61.000000;61.000000;71.000000;81.000000;71.000000;71.000000;61.000000;61.000000;1845.000000;
513;4906;1;1825;3566;1825.000000;1.000000;1.000000;1.000000;1.000000;1.000000;71.000000;41.000000;71.000000;1.000000;1.000000;41.000000;71.000000;11.000000;31.000000;61.000000;41.000000;1.000000;81.000000;81.000000;71.000000;41.000000;61.000000;1.000000;11.000000;21.000000;51.000000;81.000000;51.000000;61.000000;31.000000;61.000000;21.000000;71.000000;1.000000;11.000000;61.000000;-9.000000;61.000000;71.000000;21.000000;61.000000;-9.000000;41.000000;81.000000;1.000000;31.000000;41.000000;41.000000;41.000000;61.000000;1.000000;51.000000;-9.000000;21.000000;21.000000;81.000000;1.000000;51.000000;31.000000;11.000000;71.000000;41.000000;31.000000;61.000000;81.000000;1.000000;11.000000;21.000000;1825.000000;
514;3953;1;1670;3566;1670.000000;1.000000;1.000000;1.000000;1.000000;31.000000;31.000000;-9.000000;31.000000;51.000000;71.000000;1.000000;61.000000;71.000000;-9.000000;1.000000;31.000000;71.000000;61.000000;81.000000;51.000000;61.000000;51.000000;11.000000;31.000000;71.000000;61.000000;11.000000;61.000000;41.000000;81.000000;71.000000;11.000000;51.000000;71.000000;71.000000;51.000000;31.000000;51.000000;51.000000;51.000000;21.000000;71.000000;61.000000;21.000000;71.000000;81.000000;81.000000;1.000000;31.000000;11.000000;31.000000;1.000000;-9.000000;61.000000;11.000000;-9.000000;51.000000;11.000000;1.000000;81.000000;-9.000000;51.000000;21.000000;81.000000;51.000000;31.000000;21.000000;21.000000;1670.000000;
515;5124;1;1880;3566;1880.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;51.000000;51.000000;41.000000;31.000000;11.000000;21.000000;31.000000;1.000000;61.000000;11.000000;1.000000;-9.000000;71.000000;71.000000;21.000000;11.000000;81.000000;-9.000000;71.000000;31.000000;51.000000;11.000000;-9.000000;21.000000;71.000000;71.000000;11.000000;81.000000;1.000000;1.000000;61.000000;51.000000;31.000000;51.000000;61.000000;1.000000;41.000000;41.000000;11.000000;51.000000;1.000000;41.000000;61.000000;61.000000;71.000000;-9.000000;11.000000;61.000000;21.000000;1.000000;61.000000;81.000000;41.000000;81.000000;41.000000;11.000000;61.000000;11.000000;51.000000;71.000000;11.000000;51.000000;1880.000000;
516;4307;1;1720;3566;1720.000000;1.000000;1.000000;1.000000;1.000000;61.000000;71.000000;41.000000;71.000000;11.000000;51.000000;81.000000;61.000000;11.000000;1.000000;51.000000;71.000000;71.000000;31.000000;81.000000;-9.000000;1.000000;51.000000;71.000000;1.000000;71.000000;-9.000000;31.000000;1.000000;21.000000;41.000000;71.000000;11.000000;61.000000;21.000000;51.000000;81.000000;51.000000;71.000000;41.000000;51.000000;-9.000000;71.000000;1.000000;11.000000;61.000000;21.000000;41.000000;51.000000;11.000000;81.000000;71.000000;61.000000;41.000000;1.000000;31.000000;71.000000;31.000000;61.000000;81.000000;11.000000;1.000000;11.000000;-9.000000;71.000000;61.000000;61.000000;41.000000;71.000000;1720.000000;
517;2754;1;1410;3566;1410.000000;1.000000;1.000000;1.000000;1.000000;71.000000;1.000000;41.000000;31.000000;11.000000;61.000000;71.000000;61.000000;1.000000;81.000000;41.000000;31.000000;51.000000;41.000000;31.000000;51.000000;21.000000;1.000000;1.000000;71.000000;1.000000;-9.000000;71.000000;41.000000;51.000000;81.000000;21.000000;61.000000;1.000000;81.000000;51.000000;11.000000;21.000000;21.000000;81.000000;31.000000;51.000000;21.000000;81.000000;1.000000;31.000000;11.000000;61.000000;41.000000;21.000000;21.000000;11.000000;61.000000;81.000000;-9.000000;31.000000;11.000000;41.000000;21.000000;41.000000;41.000000;41.000000;51.000000;51.000000;71.000000;31.000000;51.000000;21.000000;61.000000;1410.000000;
518;4456;1;1745;3566;1745.000000;1.000000;1.000000;1.000000;1.000000;71.000000;11.000000;-9.000000;41.000000;81.000000;11.000000;-9.000000;21.000000;61.000000;81.000000;61.000000;71.000000;1.000000;-9.000000;31.000000;11.000000;11.000000;1.000000;1.000000;11.000000;51.000000;11.000000;-9.000000;21.000000;1.000000;31.000000;71.000000;1.000000;71.000000;71.000000;11.000000;11.000000;51.000000;31.000000;1.000000;21.000000;61.000000;41.000000;51.000000;71.000000;31.000000;31.000000;41.000000;21.000000;61.000000;11.000000;31.000000;41.000000;61.000000;71.000000;51.000000;81.000000;11.000000;1.000000;1.000000;11.000000;61.000000;61.000000;31.000000;21.000000;51.000000;31.000000;81.000000;21.000000;1745.000000;
519;3883;1;1660;3566;1660.000000;1.000000;1.000000;1.000000;1.000000;51.000000;1.000000;61.000000;51.000000;21.000000;31.000000;81.000000;61.000000;71.000000;11.000000;61.000000;61.000000;51.000000;51.000000;41.000000;71.000000;61.000000;71.000000;51.000000;11.000000;71.000000;21.000000;61.000000;31.000000;51.000000;51.000000;1.000000;-9.000000;81.000000;11.000000;51.000000;1.000000;71.000000;-9.000000;21.000000;21.000000;61.000000;61.000000;21.000000;31.000000;1.000000;11.000000;41.000000;81.000000;71.000000;31.000000;31.000000;1.000000;31.000000;71.000000;41.000000;71.000000;81.000000;1.000000;71.000000;71.000000;71.000000;-9.000000;11.000000;31.000000;31.000000;21.000000;71.000000;41.000000;1660.000000;
520;3990;1;1675;3566;1675.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;41.000000;51.000000;11.000000;11.000000;61.000000;1.000000;71.000000;51.000000;61.000000;1.000000;-9.000000;61.000000;1.000000;51.000000;1.000000;51.000000;71.000000;1.000000;31.000000;1.000000;21.000000;71.000000;61.000000;11.000000;61.000000;21.000000;51.000000;71.000000;1.000000;21.000000;-9.000000;51.000000;11.000000;31.000000;71.000000;71.000000;41.000000;-9.000000;81.000000;51.000000;61.000000;1.000000;-9.000000;51.000000;1.000000;61.000000;-9.000000;51.000000;61.000000;51.000000;-9.000000;21.000000;21.000000;-9.000000;81.000000;21.000000;21.000000;31.000000;11.000000;1.000000;51.000000;-9.000000;71.000000;1675.000000;
521;5138;1;1885;3566;1885.000000;1.000000;1.000000;1.000000;1.000000;61.000000;71.000000;1.000000;1.000000;21.000000;41.000000;41.000000;-9.000000;21.000000;51.000000;1.000000;-9.000000;61.000000;51.000000;71.000000;51.000000;-9.000000;81.000000;61.000000;51.000000;61.000000;51.000000;61.000000;41.000000;51.000000;21.000000;61.000000;51.000000;11.000000;11.000000;81.000000;71.000000;51.000000;71.000000;71.000000;51.000000;31.000000;61.000000;51.000000;71.000000;1.000000;51.000000;31.000000;-9.000000;71.000000;61.000000;11.000000;71.000000;71.000000;71.000000;31.000000;61.000000;21.000000;41.000000;31.000000;11.000000;81.000000;-9.000000;1.000000;11.000000;51.000000;81.000000;41.000000;-9.000000;1885.000000;
522;1161;1;265;3566;265.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;31.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;11.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;-9.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;21.000000;1.000000;1.000000;11.000000;31.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;265.000000;
523;1593;1;360;3566;360.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;-9.000000;1.000000;1.000000;1.000000;11.000000;-9.000000;-9.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;-9.000000;1.000000;11.000000;21.000000;1.000000;1.000000;11.000000;31.000000;1.000000;1.000000;-9.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;360.000000;
524;1897;1;450;3566;450.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;21.000000;21.000000;21.000000;11.000000;11.000000;11.000000;1.000000;21.000000;11.000000;1.000000;1.000000;21.000000;11.000000;11.000000;21.000000;11.000000;1.000000;11.000000;31.000000;1.000000;11.000000;11.000000;21.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;31.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;21.000000;21.000000;1.000000;11.000000;1.000000;11.000000;11.000000;21.000000;1.000000;11.000000;31.000000;1.000000;1.000000;11.000000;31.000000;11.000000;11.000000;11.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;450.000000;
525;1668;1;385;3566;385.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;21.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;21.000000;11.000000;11.000000;21.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;31.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;21.000000;21.000000;1.000000;21.000000;1.000000;11.000000;1.000000;1.000000;1.000000;11.000000;21.000000;1.000000;1.000000;11.000000;31.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;385.000000;
